org_name	ncbi_link	repr
Roseomonas sp. FDAARGOS_362	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/754/815/GCA_002754815.1_ASM275481v1	False
Pseudomonas sp. FDAARGOS_380	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/591/235/GCA_002591235.1_ASM259123v1	False
Shewanella bicestrii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/216/875/GCA_002216875.1_ASM221687v1	False
Citrobacter sp. 92	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/079/795/GCA_900079795.1_CITRO92_PRJEB13533_v1	False
Rhizobium sp. Kim5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/172/695/GCA_000172695.2_ASM17269v2	False
Rhizobium sp. CIAT894	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/172/795/GCA_000172795.2_ASM17279v2	False
Rhizobium sp. TAL182	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/117/725/GCA_002117725.1_ASM211772v1	False
Arthrobacter sp. YN	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/224/285/GCA_002224285.1_ASM222428v1	False
Ahniella affigens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/015/185/GCA_003015185.1_ASM301518v1	False
Labrenzia sp. VG12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/237/595/GCA_002237595.1_ASM223759v1	False
Streptococcus respiraculi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/595/525/GCA_003595525.1_ASM359552v1	False
Porphyrobacter HT-58-2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/952/215/GCA_002952215.1_ASM295221v1	False
Plantactinospora sp. KBS50	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/285/795/GCA_002285795.1_ASM228579v1	False
Staphylococcus sp. M0911	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/491/325/GCA_003491325.1_ASM349132v1	False
Vibrio qinghaiensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/257/545/GCA_002257545.1_ASM225754v1	False
Parabacteroides sp. CT06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/257/605/GCA_002257605.1_ASM225760v1	False
Herbaspirillum sp. meg3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/257/565/GCA_002257565.1_ASM225756v1	False
Bacillus mobilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/612/955/GCA_003612955.1_ASM361295v1	False
Paraburkholderia aromaticivorans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/278/075/GCA_002278075.1_ASM227807v1	False
Klebsiella quasivariicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/269/255/GCA_002269255.1_ASM226925v1	False
Bacillus sp. 1s-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/269/275/GCA_002269275.1_ASM226927v1	False
Candidatus Saccharibacteria bacterium	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/516/025/GCA_003516025.1_ASM351602v1	False
Rhodobiaceae bacterium	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/330/885/GCA_003330885.1_ASM333088v1	False
Rhodothermaceae bacterium	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/285/105/GCA_003285105.1_ASM328510v1	False
Verrucomicrobia bacterium	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/310/495/GCA_002310495.1_ASM231049v1	False
Candidatus Bipolaricaulis anaerobius	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/465/355/GCA_900465355.1_Ran1-1	False
Providencia sp. WCHPr000369	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/843/235/GCA_002843235.2_ASM284323v2	False
Mariniflexile sp. TRM1-10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/425/985/GCA_003425985.1_ASM342598v1	False
Enterobacter cloacae complex sp.	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/783/675/GCA_000783675.2_ASM78367v2	False
Enterobacter cloacae complex sp.	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/322/725/GCA_900322725.1_C45	False
Rhizobium sp. 11515TR	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/277/895/GCA_002277895.1_ASM227789v1	False
Chitinophaga caeni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/557/795/GCA_002557795.1_ASM255779v1	False
Shewanella sp. WE21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/966/515/GCA_002966515.1_ASM296651v1	False
Glaesserella sp. 15-184	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/849/775/GCA_002849775.1_ASM284977v1	False
Aeromonas sp. CA23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/587/065/GCA_002587065.1_ASM258706v1	False
Aeromonas sp. CU5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/586/745/GCA_002586745.1_ASM258674v1	False
Rhodobacteraceae bacterium QY30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/356/635/GCA_002356635.1_ASM235663v1	False
Serratia sp. MYb239	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/966/855/GCA_002966855.1_ASM296685v1	False
Actinoplanes sp. SE50	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/717/025/GCA_002717025.1_ASM271702v1	False
Rhodobacter sp. CZR27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/407/205/GCA_002407205.1_ASM240720v1	False
Aerococcaceae bacterium ZY16052	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/546/865/GCA_003546865.1_ASM354686v1	False
Dickeya sp. Secpp 1600	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/049/805/GCA_003049805.1_ASM304980v1	False
Gemella sp. ND 6198	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/351/945/GCA_003351945.1_ASM335194v1	False
Pectobacterium polaris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/288/545/GCA_002288545.1_ASM228854v1	False
Pectobacterium polaris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/307/355/GCA_002307355.1_ASM230735v1	False
Enterobacteriaceae bacterium NZ1215	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/688/505/GCA_002688505.1_ASM268850v1	False
Massilia violaceinigra	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/752/675/GCA_002752675.1_ASM275267v1	False
Nocardioides sp. 78	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/865/585/GCA_002865585.1_ASM286558v1	False
Thalassospira marina	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/844/375/GCA_002844375.1_ASM284437v1	False
Solibacillus sp. R5-41	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/736/105/GCA_002736105.1_ASM273610v1	False
Rhizobium sp. NXC24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/944/315/GCA_002944315.1_ASM294431v1	False
Pseudomonas sp. HLS-6	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/753/995/GCA_002753995.1_ASM275399v1	False
Streptomyces dengpaensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/946/835/GCA_002946835.1_ASM294683v1	False
Bacillus sp. Lzh-5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/763/675/GCA_002763675.1_ASM276367v1	False
Mycobacterium sp. PYR15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/335/685/GCA_002335685.1_ASM233568v1	False
Enterobacter sp. CRENT-193	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/787/395/GCA_002787395.1_ASM278739v1	False
Rubrobacter indicoceani	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/568/865/GCA_003568865.1_ASM356886v1	False
Dietzia sp. JS16-p6b	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/052/165/GCA_003052165.1_ASM305216v1	False
Oceanobacillus sp. 160	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/352/005/GCA_003352005.1_ASM335200v1	False
Neisseriaceae bacterium DSM 100970	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/892/535/GCA_002892535.1_ASM289253v1	False
Bacillus sp. Y-01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/047/225/GCA_003047225.1_ASM304722v1	False
Enterobacteriaceae bacterium S05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/063/705/GCA_003063705.1_ASM306370v1	False
Bacillus sp. HBCD-sjtu	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/833/485/GCA_002833485.1_ASM283348v1	False
Candidatus Coxiella mudrowiae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/077/715/GCA_001077715.1_ASM107771v1	True
Cyanobacterium sp. HL-69	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/813/895/GCA_002813895.1_ASM281389v1	False
Kyrpidia spormannii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/804/065/GCA_002804065.1_ASM280406v1	False
Oceanobacillus sp. 143	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/351/985/GCA_003351985.1_ASM335198v1	False
Idiomarina sp. X4	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/808/045/GCA_002808045.1_ASM280804v1	False
Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/952/755/GCA_002952755.1_ASM295275v1	False
Spirosoma pollinicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/831/565/GCA_002831565.1_ASM283156v1	False
Enterobacter sp. EA-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/886/105/GCA_002886105.1_ASM288610v1	False
Acidipropionibacterium virtanenii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/325/455/GCA_003325455.1_ASM332545v1	False
Bradyrhizobium sp. SK17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/831/585/GCA_002831585.1_ASM283158v1	False
Enterococcus sp. CR-Ec1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/850/555/GCA_002850555.1_ASM285055v1	False
Lacinutrix sp. Bg11-31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/831/665/GCA_002831665.1_ASM283166v1	False
Alteromonas sp. MB-3u-76	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/831/605/GCA_002831605.1_ASM283160v1	False
Nonlabens sp. MB-3u-79	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/831/625/GCA_002831625.1_ASM283162v1	False
Olleya sp. Bg11-27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/831/645/GCA_002831645.1_ASM283164v1	False
Planococcus sp. MB-3u-03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/833/405/GCA_002833405.1_ASM283340v1	False
Polaribacter sp. ALD11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/831/685/GCA_002831685.1_ASM283168v1	False
Shewanella sp. Pdp11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/838/165/GCA_002838165.1_ASM283816v1	False
Chromobacterium sp. ATCC 53434	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/848/345/GCA_002848345.1_ASM284834v1	False
Gordonia sp. YC-JH1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/848/445/GCA_002848445.1_ASM284844v1	False
Streptomyces sp. CMB-StM0423	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/847/285/GCA_002847285.1_ASM284728v1	False
Enterococcus sp. FDAARGOS_375	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/393/265/GCA_002393265.1_ASM239326v1	False
Altererythrobacter sp. B11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/569/745/GCA_003569745.1_ASM356974v1	False
Neorhizobium sp. SOG26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/491/345/GCA_003491345.1_ASM349134v1	False
Paracoccus sp. CBA4604	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/865/605/GCA_002865605.1_ASM286560v1	False
Citrobacter freundii complex sp. CFNIH2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/880/615/GCA_002880615.1_ASM288061v1	False
Enterobacteriaceae bacterium ENNIH1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/903/065/GCA_002903065.1_ASM290306v1	False
Mesorhizobium japonicum MAFF 303099	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/625/GCA_000009625.1_ASM962v1	False
Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1)	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/366/055/GCA_003366055.1_ASM336605v1	False
Pseudomonas sp. NC02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/874/965/GCA_002874965.1_ASM287496v1	False
Methylobacterium sp. DM1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/111/705/GCA_003111705.1_ASM311170v1	False
Azoarcus sp. SY39	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/872/475/GCA_002872475.1_ASM287247v1	False
Clostridium sp. JN500901	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/600/355/GCA_003600355.1_ASM360035v1	False
Paenibacillus sp. lzh-N1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/872/435/GCA_002872435.1_ASM287243v1	False
Pseudomonas sp. XWY-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/953/115/GCA_002953115.1_ASM295311v1	False
Tamlana sp. UJ94	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/893/765/GCA_002893765.1_ASM289376v1	False
Sulfitobacter sp. JL08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/352/045/GCA_003352045.1_ASM335204v1	False
Gammaproteobacteria bacterium ESL0073	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/151/175/GCA_003151175.1_ASM315117v1	False
Laceyella sp. FBKL4.010	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/893/785/GCA_002893785.1_ASM289378v1	False
Plantactinospora sp. BB1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/030/385/GCA_003030385.1_ASM303038v1	False
Lysinibacillus sp. YS11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/896/375/GCA_002896375.1_ASM289637v1	False
Actinoalloteichus sp. AHMU CJ021	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/895/405/GCA_002895405.1_ASM289540v1	False
Streptomyces sp. Go-475	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/330/845/GCA_003330845.1_ASM333084v1	False
Massilia armeniaca	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/028/855/GCA_003028855.1_ASM302885v1	False
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/071/645/GCA_003071645.1_ASM307164v1	False
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/010/695/GCA_003010695.1_ASM301069v1	False
Citrobacter freundii complex sp. CFNIH3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/903/215/GCA_002903215.1_ASM290321v1	False
Citrobacter freundii complex sp. CFNIH4	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/934/505/GCA_002934505.1_ASM293450v1	False
Citrobacter freundii complex sp. CFNIH9	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/903/305/GCA_002903305.1_ASM290330v1	False
Sphingorhabdus sp. YGSMI21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/776/575/GCA_002776575.1_ASM277657v1	False
Arthrobacter sp. PGP41	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/953/935/GCA_002953935.1_ASM295393v1	False
Corynebacterium sp. 2184	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/070/865/GCA_003070865.1_ASM307086v1	False
Actinomyces sp. Z16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/111/765/GCA_003111765.1_ASM311176v1	False
Aurantimicrobium sp. MWH-Uga1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/325/955/GCA_003325955.1_ASM332595v1	False
Acinetobacter sp. SWBY1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/946/595/GCA_002946595.1_ASM294659v1	False
Salinibacterium sp. CGMCC 1.16371	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/065/485/GCA_003065485.1_ASM306548v1	False
Mycetocola sp. 449	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/065/425/GCA_003065425.1_ASM306542v1	False
Aeromicrobium sp. 592	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/065/605/GCA_003065605.1_ASM306560v1	False
Deinococcus sp. NW-56	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/953/415/GCA_002953415.1_ASM295341v1	False
Zoogloeaceae bacteirum Par-f-2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/054/515/GCA_003054515.1_ASM305451v1	False
Corynebacterium sp. 2183	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/065/405/GCA_003065405.1_ASM306540v1	False
Agromyces sp. 30A	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/070/885/GCA_003070885.1_ASM307088v1	False
Actinomyces sp. oral taxon 897	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/999/235/GCA_002999235.1_ASM299923v1	False
Peptostreptococcaceae bacterium oral taxon 929	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/998/695/GCA_002998695.1_ASM299869v1	False
Lysinibacillus sp. B2A1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/973/635/GCA_002973635.1_ASM297363v1	False
Sphingobium sp. YG1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/609/795/GCA_003609795.1_ASM360979v1	False
Clostridiaceae bacterium 14S0207	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/288/255/GCA_003288255.1_ASM328825v1	False
Microvirga sp. 17 mud 1-3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/151/255/GCA_003151255.1_ASM315125v1	False
Pseudomonas sp. SWI6	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/947/975/GCA_002947975.1_ASM294797v1	False
Pseudomonas sp. SWI36	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/948/105/GCA_002948105.1_ASM294810v1	False
Pseudomonas sp. SWI44	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/947/915/GCA_002947915.1_ASM294791v1	False
Pseudomonas sp. LG1D9	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/995/GCA_002949995.1_ASM294999v1	False
Pseudomonas sp. LH1G9	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/975/GCA_002949975.1_ASM294997v1	False
Streptomyces sp. CB09001	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/369/795/GCA_003369795.1_ASM336979v1	False
Devosia sp. I507	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/085/GCA_002949085.1_ASM294908v1	False
Mordavella sp. Marseille-P3756	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/312/975/GCA_900312975.1_PRJEB24953	False
Bacillus sp. ZY-1-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/047/165/GCA_003047165.1_ASM304716v1	False
Streptomyces sp. WAC00288	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/943/895/GCA_002943895.1_ASM294389v1	False
Aureitalea sp. RR4-38	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/966/125/GCA_002966125.1_ASM296612v1	False
Victivallales bacterium CCUG 44730	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/998/355/GCA_002998355.1_ASM299835v1	False
Ruegeria sp. NKC1-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/336/365/GCA_003336365.1_ASM333636v1	False
Lactobacillus sp. CBA3605	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/970/915/GCA_002970915.1_ASM297091v1	False
Lactobacillus sp. CBA3606	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/970/935/GCA_002970935.1_ASM297093v1	False
Idiomarina sp. OT37-5b	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/968/395/GCA_002968395.1_ASM296839v1	False
Microbacterium sp. str. 'China'	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/993/305/GCA_002993305.1_ASM299330v1	False
Aeromicrobium sp. A1-2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/443/875/GCA_003443875.1_ASM344387v1	False
Lactobacillus paragasseri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/584/685/GCA_003584685.1_ASM358468v1	False
Lactobacillus sp. D1501	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/028/835/GCA_003028835.1_ASM302883v1	False
Plantactinospora sp. BC1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/030/345/GCA_003030345.1_ASM303034v1	False
Halobacteriovorax sp. BALOs_7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/612/895/GCA_003612895.1_ASM361289v1	False
Thalassococcus sp. SH-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/008/555/GCA_003008555.1_ASM300855v1	False
Olsenella sp. GAM18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/609/875/GCA_003609875.1_ASM360987v1	False
Oscillibacter sp. PEA192	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/574/015/GCA_003574015.1_ASM357401v1	False
Clostridiales bacterium CCNA10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/573/975/GCA_003573975.1_ASM357397v1	False
Lachnospiraceae bacterium Choco86	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/584/665/GCA_003584665.1_ASM358466v1	False
Lachnospiraceae bacterium GAM79	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/584/705/GCA_003584705.1_ASM358470v1	False
Erysipelotrichaceae bacterium GAM147	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/573/995/GCA_003573995.1_ASM357399v1	False
Melaminivora sp. SC2-9	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/008/575/GCA_003008575.1_ASM300857v1	False
Ottowia oryzae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/008/535/GCA_003008535.1_ASM300853v1	False
Simplicispira suum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/008/595/GCA_003008595.1_ASM300859v1	False
Candidatus Phycorickettsia trachydisci	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/015/145/GCA_003015145.1_ASM301514v1	False
Melaminivora sp. SC2-7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/013/695/GCA_003013695.1_ASM301369v1	False
Synechocystis sp. IPPAS B-1465	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/015/225/GCA_003015225.1_ASM301522v1	False
Variovorax sp. PMC12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/019/815/GCA_003019815.1_ASM301981v1	False
Streptacidiphilus sp. DSM 106435	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/258/605/GCA_003258605.2_ASM325860v2	False
Gramella sp. SH35	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/024/155/GCA_003024155.1_ASM302415v1	False
Streptomyces sp. P3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/032/475/GCA_003032475.1_ASM303247v1	False
Halomonas sp. SF2003	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/032/495/GCA_003032495.1_ASM303249v1	False
Megasphaera stantonii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/367/905/GCA_003367905.1_ASM336790v1	False
Lelliottia sp. WB101	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/051/885/GCA_003051885.1_ASM305188v1	False
Arthrospira sp. TJSD092	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/060/805/GCA_003060805.1_ASM306080v1	False
Saccharospirillum mangrovi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/367/315/GCA_003367315.1_ASM336731v1	False
Tessaracoccus sp. Marseille-P5995	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/343/145/GCA_900343145.1_PRJEB25875	False
Dialister sp. Marseille-P5638	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/343/095/GCA_900343095.1_PRJEB25867	False
Colwellia sp. Arc7-D	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/061/515/GCA_003061515.1_ASM306151v1	False
Flavobacterium sp. HYN0048	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/055/625/GCA_003055625.1_ASM305562v1	False
Bordetella sp. HZ20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/058/465/GCA_003058465.1_ASM305846v1	False
Vibrio sp. dhg	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/443/775/GCA_003443775.1_ASM344377v1	False
Gemmobacter sp. HYN0069	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/060/865/GCA_003060865.1_ASM306086v1	False
Gammaproteobacteria bacterium DM2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/072/645/GCA_003072645.1_ASM307264v1	False
Lysinibacillus sp. 2017	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/073/375/GCA_003073375.1_ASM307337v1	False
Methyloceanibacter sp. wino2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/071/365/GCA_003071365.1_ASM307136v1	False
Auritidibacter sp. NML130574	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/185/725/GCA_003185725.2_ASM318572v2	False
Miniimonas sp. S16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/074/035/GCA_003074035.1_ASM307403v1	False
